"Plot Title: sali.nanao20130410.01"
"#","Date Time, GMT+09:00","High Range, μS/cm","Temp, °C","Coupler Detached","Coupler Attached","Stopped","End Of File"
1,2013/04/10 10:00:00,0.0,18.04,Logged,,,
2,2013/04/10 10:01:00,0.0,17.33,,,,
3,2013/04/10 10:02:00,0.0,18.36,,,,
4,2013/04/10 10:03:00,0.0,19.17,,,,
5,2013/04/10 10:04:00,0.0,19.35,,,,
6,2013/04/10 10:05:00,0.0,20.71,,,,
7,2013/04/10 10:06:00,0.0,18.74,,,,
8,2013/04/10 10:07:00,0.0,17.43,,,,
9,2013/04/10 10:08:00,0.0,16.50,,,,
10,2013/04/10 10:09:00,0.0,15.98,,,,
11,2013/04/10 10:10:00,0.0,15.55,,,,
12,2013/04/10 10:11:00,0.0,15.54,,,,
13,2013/04/10 10:12:00,0.0,15.67,,,,
14,2013/04/10 10:13:00,0.0,15.31,,,,
15,2013/04/10 10:14:00,0.0,15.12,,,,
16,2013/04/10 10:15:00,0.0,15.31,,,,
17,2013/04/10 10:16:00,0.0,15.82,,,,
18,2013/04/10 10:17:00,0.0,15.32,,,,
19,2013/04/10 10:18:00,0.0,15.24,,,,
20,2013/04/10 10:19:00,0.0,15.19,,,,
21,2013/04/10 10:20:00,0.0,14.84,,,,
22,2013/04/10 10:21:00,0.0,15.09,,,,
23,2013/04/10 10:22:00,0.0,14.92,,,,
24,2013/04/10 10:23:00,0.0,14.41,,,,
25,2013/04/10 10:24:00,0.0,14.37,,,,
26,2013/04/10 10:25:00,0.0,14.67,,,,
27,2013/04/10 10:26:00,0.0,14.49,,,,
28,2013/04/10 10:27:00,0.0,13.41,,,,
29,2013/04/10 10:28:00,0.0,12.82,,,,
30,2013/04/10 10:29:00,0.0,12.66,,,,
31,2013/04/10 10:30:00,0.0,12.43,,,,
32,2013/04/10 10:31:00,0.0,12.16,,,,
33,2013/04/10 10:32:00,0.0,11.96,,,,
34,2013/04/10 10:33:00,0.0,11.57,,,,
35,2013/04/10 10:34:00,0.0,11.05,,,,
36,2013/04/10 10:35:00,0.0,10.55,,,,
37,2013/04/10 10:36:00,0.0,10.26,,,,
38,2013/04/10 10:37:00,0.0,10.15,,,,
39,2013/04/10 10:38:00,0.0,10.02,,,,
40,2013/04/10 10:39:00,0.0,10.15,,,,
41,2013/04/10 10:40:00,0.0,10.20,,,,
42,2013/04/10 10:41:00,0.0,10.22,,,,
43,2013/04/10 10:42:00,0.0,10.24,,,,
44,2013/04/10 10:43:00,0.0,10.24,,,,
45,2013/04/10 10:44:00,0.0,10.26,,,,
46,2013/04/10 10:45:00,0.0,10.28,,,,
47,2013/04/10 10:46:00,0.0,10.34,,,,
48,2013/04/10 10:47:00,0.0,10.40,,,,
49,2013/04/10 10:48:00,0.0,10.53,,,,
50,2013/04/10 10:49:00,0.0,10.62,,,,
51,2013/04/10 10:50:00,0.0,10.70,,,,
52,2013/04/10 10:51:00,0.0,10.78,,,,
53,2013/04/10 10:52:00,0.0,10.75,,,,
54,2013/04/10 10:53:00,0.0,10.78,,,,
55,2013/04/10 10:54:00,0.0,10.83,,,,
56,2013/04/10 10:55:00,0.0,10.86,,,,
57,2013/04/10 10:56:00,0.0,10.78,,,,
58,2013/04/10 10:57:00,0.0,10.81,,,,
59,2013/04/10 10:58:00,0.0,10.81,,,,
60,2013/04/10 10:59:00,0.0,10.75,,,,
61,2013/04/10 11:00:00,0.0,10.70,,,,
62,2013/04/10 11:01:00,0.0,10.63,,,,
63,2013/04/10 11:02:00,0.0,10.55,,,,
64,2013/04/10 11:03:00,0.0,10.51,,,,
65,2013/04/10 11:04:00,0.0,10.50,,,,
66,2013/04/10 11:05:00,0.0,10.42,,,,
67,2013/04/10 11:06:00,0.0,10.39,,,,
68,2013/04/10 11:07:00,0.0,10.36,,,,
69,2013/04/10 11:08:00,0.0,10.36,,,,
70,2013/04/10 11:09:00,0.0,10.27,,,,
71,2013/04/10 11:10:00,0.0,10.27,,,,
72,2013/04/10 11:11:00,0.0,10.46,,,,
73,2013/04/10 11:12:00,0.0,10.55,,,,
74,2013/04/10 11:13:00,0.0,10.57,,,,
75,2013/04/10 11:14:00,0.0,10.40,,,,
76,2013/04/10 11:15:00,0.0,10.40,,,,
77,2013/04/10 11:16:00,0.0,10.44,,,,
78,2013/04/10 11:17:00,0.0,10.49,,,,
79,2013/04/10 11:18:00,0.0,10.50,,,,
80,2013/04/10 11:19:00,0.0,10.51,,,,
81,2013/04/10 11:20:00,0.0,10.57,,,,
82,2013/04/10 11:21:00,0.0,10.58,,,,
83,2013/04/10 11:22:00,0.0,10.57,,,,
84,2013/04/10 11:23:00,0.0,10.51,,,,
85,2013/04/10 11:24:00,0.0,10.55,,,,
86,2013/04/10 11:25:00,0.0,10.55,,,,
87,2013/04/10 11:26:00,0.0,10.57,,,,
88,2013/04/10 11:27:00,0.0,10.62,,,,
89,2013/04/10 11:28:00,0.0,10.34,,,,
90,2013/04/10 11:29:00,0.0,10.20,,,,
91,2013/04/10 11:30:00,0.0,10.24,,,,
92,2013/04/10 11:31:00,0.0,10.14,,,,
93,2013/04/10 11:32:00,0.0,10.15,,,,
94,2013/04/10 11:33:00,0.0,10.02,,,,
95,2013/04/10 11:34:00,0.0,10.12,,,,
96,2013/04/10 11:35:00,0.0,10.16,,,,
97,2013/04/10 11:36:00,0.0,10.24,,,,
98,2013/04/10 11:37:00,0.0,10.28,,,,
99,2013/04/10 11:38:00,0.0,10.28,,,,
100,2013/04/10 11:39:00,0.0,10.36,,,,
101,2013/04/10 11:40:00,0.0,10.40,,,,
102,2013/04/10 11:41:00,0.0,10.46,,,,
103,2013/04/10 11:42:00,25988.5,11.18,,,,
104,2013/04/10 11:43:00,28057.4,11.70,,,,
105,2013/04/10 11:44:00,25446.1,11.76,,,,
106,2013/04/10 11:45:00,25023.5,11.80,,,,
107,2013/04/10 11:46:00,25081.2,11.80,,,,
108,2013/04/10 11:47:00,25113.5,11.80,,,,
109,2013/04/10 11:48:00,25167.9,11.81,,,,
110,2013/04/10 11:49:00,24876.0,11.81,,,,
111,2013/04/10 11:50:00,24813.4,11.80,,,,
112,2013/04/10 11:51:00,24750.8,11.81,,,,
113,2013/04/10 11:52:00,24755.9,11.81,,,,
114,2013/04/10 11:53:00,24750.8,11.80,,,,
115,2013/04/10 11:54:00,24742.4,11.80,,,,
116,2013/04/10 11:55:00,24794.8,11.81,,,,
117,2013/04/10 11:56:00,24757.6,11.81,,,,
118,2013/04/10 11:57:00,24774.5,11.80,,,,
119,2013/04/10 11:58:00,25047.2,11.81,,,,
120,2013/04/10 11:59:00,25254.8,11.84,,,,
121,2013/04/10 12:00:00,25271.9,11.84,,,,
122,2013/04/10 12:01:00,25259.9,11.82,,,,
123,2013/04/10 12:02:00,25191.8,11.82,,,,
124,2013/04/10 12:03:00,25225.8,11.82,,,,
125,2013/04/10 12:04:00,25259.9,11.84,,,,
126,2013/04/10 12:05:00,25171.3,11.85,,,,
127,2013/04/10 12:06:00,25004.8,11.84,,,,
128,2013/04/10 12:07:00,24906.5,11.84,,,,
129,2013/04/10 12:08:00,25042.1,11.84,,,,
130,2013/04/10 12:09:00,25016.7,11.85,,,,
131,2013/04/10 12:10:00,25054.0,11.85,,,,
132,2013/04/10 12:11:00,25088.0,11.85,,,,
133,2013/04/10 12:12:00,25059.1,11.85,,,,
134,2013/04/10 12:13:00,25103.3,11.85,,,,
135,2013/04/10 12:14:00,25111.8,11.84,,,,
136,2013/04/10 12:15:00,25103.3,11.82,,,,
137,2013/04/10 12:16:00,25099.9,11.84,,,,
138,2013/04/10 12:17:00,25016.7,11.82,,,,
139,2013/04/10 12:18:00,25079.5,11.82,,,,
140,2013/04/10 12:19:00,25091.4,11.80,,,,
141,2013/04/10 12:20:00,25116.9,11.81,,,,
142,2013/04/10 12:21:00,25149.2,11.80,,,,
143,2013/04/10 12:22:00,25145.8,11.78,,,,
144,2013/04/10 12:23:00,25364.1,11.81,,,,
145,2013/04/10 12:24:00,26117.0,11.84,,,,
146,2013/04/10 12:25:00,26515.4,11.81,,,,
147,2013/04/10 12:26:00,26735.8,11.76,,,,
148,2013/04/10 12:27:00,27206.1,11.72,,,,
149,2013/04/10 12:28:00,27729.7,11.70,,,,
150,2013/04/10 12:29:00,27961.2,11.72,,,,
151,2013/04/10 12:30:00,27296.0,11.68,,,,
152,2013/04/10 12:31:00,27225.8,11.68,,,,
153,2013/04/10 12:32:00,27815.8,11.68,,,,
154,2013/04/10 12:33:00,27773.6,11.66,,,,
155,2013/04/10 12:34:00,27301.4,11.65,,,,
156,2013/04/10 12:35:00,27716.9,11.64,,,,
157,2013/04/10 12:36:00,26610.4,11.61,,,,
158,2013/04/10 12:37:00,26732.2,11.61,,,,
159,2013/04/10 12:38:00,26517.2,11.58,,,,
160,2013/04/10 12:39:00,26329.7,11.57,,,,
161,2013/04/10 12:40:00,26679.2,11.60,,,,
162,2013/04/10 12:41:00,26755.2,11.60,,,,
163,2013/04/10 12:42:00,27543.7,11.62,,,,
164,2013/04/10 12:43:00,26746.4,11.60,,,,
165,2013/04/10 12:44:00,26197.0,11.53,,,,
166,2013/04/10 12:45:00,24048.7,11.44,,,,
167,2013/04/10 12:46:00,20971.5,11.30,,,,
168,2013/04/10 12:47:00,20742.8,11.30,,,,
169,2013/04/10 12:48:00,19815.4,11.32,,,,
170,2013/04/10 12:49:00,20306.5,11.33,,,,
171,2013/04/10 12:50:00,21944.3,11.41,,,,
172,2013/04/10 12:51:00,22396.9,11.44,,,,
173,2013/04/10 12:52:00,23052.8,11.46,,,,
174,2013/04/10 12:53:00,23303.9,11.49,,,,
175,2013/04/10 12:54:00,23026.4,11.49,,,,
176,2013/04/10 12:55:00,23295.7,11.50,,,,
177,2013/04/10 12:56:00,23219.6,11.52,,,,
178,2013/04/10 12:57:00,23426.5,11.53,,,,
179,2013/04/10 12:58:00,23609.0,11.54,,,,
180,2013/04/10 12:59:00,23890.2,11.56,,,,
181,2013/04/10 13:00:00,25962.6,11.64,,,,
182,2013/04/10 13:01:00,24363.6,11.62,,,,
183,2013/04/10 13:02:00,24115.6,11.62,,,,
184,2013/04/10 13:03:00,27234.8,11.72,,,,
185,2013/04/10 13:04:00,27120.0,11.70,,,,
186,2013/04/10 13:05:00,25872.6,11.69,,,,
187,2013/04/10 13:06:00,25703.6,11.68,,,,
188,2013/04/10 13:07:00,28263.9,11.73,,,,
189,2013/04/10 13:08:00,29615.3,11.77,,,,
190,2013/04/10 13:09:00,29593.4,11.77,,,,
191,2013/04/10 13:10:00,31472.7,11.80,,,,
192,2013/04/10 13:11:00,29567.5,11.80,,,,
193,2013/04/10 13:12:00,29852.1,11.80,,,,
194,2013/04/10 13:13:00,32250.2,11.84,,,,
195,2013/04/10 13:14:00,32839.5,11.84,,,,
196,2013/04/10 13:15:00,31855.4,11.82,,,,
197,2013/04/10 13:16:00,32672.5,11.82,,,,
198,2013/04/10 13:17:00,33552.6,11.82,,,,
199,2013/04/10 13:18:00,31105.6,11.87,,,,
200,2013/04/10 13:19:00,32089.7,11.84,,,,
201,2013/04/10 13:20:00,27145.1,11.72,,,,
202,2013/04/10 13:21:00,29338.2,11.78,,,,
203,2013/04/10 13:22:00,27130.8,11.70,,,,
204,2013/04/10 13:23:00,26452.2,11.65,,,,
205,2013/04/10 13:24:00,26749.9,11.69,,,,
206,2013/04/10 13:25:00,27070.0,11.70,,,,
207,2013/04/10 13:26:00,27043.2,11.70,,,,
208,2013/04/10 13:27:00,27037.8,11.72,,,,
209,2013/04/10 13:28:00,26881.1,11.70,,,,
210,2013/04/10 13:29:00,26635.1,11.74,,,,
211,2013/04/10 13:30:00,26492.6,11.77,,,,
212,2013/04/10 13:31:00,26089.2,11.76,,,,
213,2013/04/10 13:32:00,25648.5,11.73,,,,
214,2013/04/10 13:33:00,25784.6,11.73,,,,
215,2013/04/10 13:34:00,25686.4,11.72,,,,
216,2013/04/10 13:35:00,24005.3,11.62,,,,
217,2013/04/10 13:36:00,23524.3,11.58,,,,
218,2013/04/10 13:37:00,24444.2,11.64,,,,
219,2013/04/10 13:38:00,25435.9,11.69,,,,
220,2013/04/10 13:39:00,25317.9,11.68,,,,
221,2013/04/10 13:40:00,25829.4,11.72,,,,
222,2013/04/10 13:41:00,25677.8,11.69,,,,
223,2013/04/10 13:42:00,25853.6,11.72,,,,
224,2013/04/10 13:43:00,26031.9,11.73,,,,
225,2013/04/10 13:44:00,26293.0,11.74,,,,
226,2013/04/10 13:45:00,26336.6,11.72,,,,
227,2013/04/10 13:46:00,26137.8,11.70,,,,
228,2013/04/10 13:47:00,26359.4,11.70,,,,
229,2013/04/10 13:48:00,26443.5,11.69,,,,
230,2013/04/10 13:49:00,26515.4,11.70,,,,
231,2013/04/10 13:50:00,26649.2,11.72,,,,
232,2013/04/10 13:51:00,26478.5,11.72,,,,
233,2013/04/10 13:52:00,26771.2,11.72,,,,
234,2013/04/10 13:53:00,27433.1,11.73,,,,
235,2013/04/10 13:54:00,26964.7,11.74,,,,
236,2013/04/10 13:55:00,28918.1,11.80,,,,
237,2013/04/10 13:56:00,27540.1,11.80,,,,
238,2013/04/10 13:57:00,28029.6,11.81,,,,
239,2013/04/10 13:58:00,29158.2,11.84,,,,
240,2013/04/10 13:59:00,28975.9,11.82,,,,
241,2013/04/10 14:00:00,27847.0,11.81,,,,
242,2013/04/10 14:01:00,27233.0,11.80,,,,
243,2013/04/10 14:02:00,26757.0,11.76,,,,
244,2013/04/10 14:03:00,27061.0,11.77,,,,
245,2013/04/10 14:04:00,27440.4,11.78,,,,
246,2013/04/10 14:05:00,27411.4,11.78,,,,
247,2013/04/10 14:06:00,27279.8,11.78,,,,
248,2013/04/10 14:07:00,27713.2,11.84,,,,
249,2013/04/10 14:08:00,30422.4,11.92,,,,
250,2013/04/10 14:09:00,29745.3,11.92,,,,
251,2013/04/10 14:10:00,31103.4,11.96,,,,
252,2013/04/10 14:11:00,31805.3,11.97,,,,
253,2013/04/10 14:12:00,31905.6,11.99,,,,
254,2013/04/10 14:13:00,32008.9,12.00,,,,
255,2013/04/10 14:14:00,32455.1,12.01,,,,
256,2013/04/10 14:15:00,31463.8,12.00,,,,
257,2013/04/10 14:16:00,33117.1,12.01,,,,
258,2013/04/10 14:17:00,32304.1,12.01,,,,
259,2013/04/10 14:18:00,32629.2,12.01,,,,
260,2013/04/10 14:19:00,33231.6,12.01,,,,
261,2013/04/10 14:20:00,33274.2,12.01,,,,
262,2013/04/10 14:21:00,32528.8,12.03,,,,
263,2013/04/10 14:22:00,32650.9,12.04,,,,
264,2013/04/10 14:23:00,30876.9,12.08,,,,
265,2013/04/10 14:24:00,32210.5,12.08,,,,
266,2013/04/10 14:25:00,30196.6,12.08,,,,
267,2013/04/10 14:26:00,31240.9,12.09,,,,
268,2013/04/10 14:27:00,33417.8,12.03,,,,
269,2013/04/10 14:28:00,33562.8,12.03,,,,
270,2013/04/10 14:29:00,33204.2,12.04,,,,
271,2013/04/10 14:30:00,32311.2,12.09,,,,
272,2013/04/10 14:31:00,31869.1,12.08,,,,
273,2013/04/10 14:32:00,32883.4,12.08,,,,
274,2013/04/10 14:33:00,33763.7,12.04,,,,
275,2013/04/10 14:34:00,33650.0,12.04,,,,
276,2013/04/10 14:35:00,32978.9,12.07,,,,
277,2013/04/10 14:36:00,33629.5,12.04,,,,
278,2013/04/10 14:37:00,33601.2,12.07,,,,
279,2013/04/10 14:38:00,33660.3,12.08,,,,
280,2013/04/10 14:39:00,33815.6,12.07,,,,
281,2013/04/10 14:40:00,32400.7,12.13,,,,
282,2013/04/10 14:41:00,33314.4,12.09,,,,
283,2013/04/10 14:42:00,33787.1,12.08,,,,
284,2013/04/10 14:43:00,31127.4,12.19,,,,
285,2013/04/10 14:44:00,33740.4,12.09,,,,
286,2013/04/10 14:45:00,32064.2,12.19,,,,
287,2013/04/10 14:46:00,30941.3,12.19,,,,
288,2013/04/10 14:47:00,30855.5,12.21,,,,
289,2013/04/10 14:48:00,31812.1,12.21,,,,
290,2013/04/10 14:49:00,30295.7,12.19,,,,
291,2013/04/10 14:50:00,30787.1,12.19,,,,
292,2013/04/10 14:51:00,30489.3,12.17,,,,
293,2013/04/10 14:52:00,30924.1,12.21,,,,
294,2013/04/10 14:53:00,30604.9,12.16,,,,
295,2013/04/10 14:54:00,30778.6,12.17,,,,
296,2013/04/10 14:55:00,31230.0,12.19,,,,
297,2013/04/10 14:56:00,31510.5,12.19,,,,
298,2013/04/10 14:57:00,31038.4,12.20,,,,
299,2013/04/10 14:58:00,30556.4,12.19,,,,
300,2013/04/10 14:59:00,30524.9,12.13,,,,
301,2013/04/10 15:00:00,30483.0,12.12,,,,
302,2013/04/10 15:01:00,30204.8,12.08,,,,
303,2013/04/10 15:02:00,30161.6,12.08,,,,
304,2013/04/10 15:03:00,30034.7,12.09,,,,
305,2013/04/10 15:04:00,29912.7,12.08,,,,
306,2013/04/10 15:05:00,29717.3,12.08,,,,
307,2013/04/10 15:06:00,30237.8,12.08,,,,
308,2013/04/10 15:07:00,29996.0,12.09,,,,
309,2013/04/10 15:08:00,29448.5,12.07,,,,
310,2013/04/10 15:09:00,29246.0,12.07,,,,
311,2013/04/10 15:10:00,29203.0,12.07,,,,
312,2013/04/10 15:11:00,29206.9,12.07,,,,
313,2013/04/10 15:12:00,29136.8,12.07,,,,
314,2013/04/10 15:13:00,29016.5,12.07,,,,
315,2013/04/10 15:14:00,27317.6,12.00,,,,
316,2013/04/10 15:15:00,24182.5,11.92,,,,
317,2013/04/10 15:16:00,23079.2,11.88,,,,
318,2013/04/10 15:17:00,23385.1,11.92,,,,
319,2013/04/10 15:18:00,22654.4,11.88,,,,
320,2013/04/10 15:19:00,21474.4,11.84,,,,
321,2013/04/10 15:20:00,20919.9,11.80,,,,
322,2013/04/10 15:21:00,20681.7,11.80,,,,
323,2013/04/10 15:22:00,20311.3,11.78,,,,
324,2013/04/10 15:23:00,20357.7,11.78,,,,
325,2013/04/10 15:24:00,20521.1,11.78,,,,
326,2013/04/10 15:25:00,20832.9,11.81,,,,
327,2013/04/10 15:26:00,21034.4,11.85,,,,
328,2013/04/10 15:27:00,21809.1,11.88,,,,
329,2013/04/10 15:28:00,21346.4,11.84,,,,
330,2013/04/10 15:29:00,21244.4,11.92,,,,
331,2013/04/10 15:30:00,22114.0,11.89,,,,
332,2013/04/10 15:31:00,21913.4,11.87,,,,
333,2013/04/10 15:32:00,21758.7,11.85,,,,
334,2013/04/10 15:33:00,21752.2,11.82,,,,
335,2013/04/10 15:34:00,21677.4,11.81,,,,
336,2013/04/10 15:35:00,21612.4,11.81,,,,
337,2013/04/10 15:36:00,21455.0,11.80,,,,
338,2013/04/10 15:37:00,21406.3,11.78,,,,
339,2013/04/10 15:38:00,21090.9,11.76,,,,
340,2013/04/10 15:39:00,20792.6,11.77,,,,
341,2013/04/10 15:40:00,20821.6,11.77,,,,
342,2013/04/10 15:41:00,21037.6,11.80,,,,
343,2013/04/10 15:42:00,20615.8,11.77,,,,
344,2013/04/10 15:43:00,21069.9,11.81,,,,
345,2013/04/10 15:44:00,21055.4,11.84,,,,
346,2013/04/10 15:45:00,20193.0,11.78,,,,
347,2013/04/10 15:46:00,20620.6,11.80,,,,
348,2013/04/10 15:47:00,20503.5,11.78,,,,
349,2013/04/10 15:48:00,20768.5,11.77,,,,
350,2013/04/10 15:49:00,20654.4,11.78,,,,
351,2013/04/10 15:50:00,20760.5,11.77,,,,
352,2013/04/10 15:51:00,20684.9,11.78,,,,
353,2013/04/10 15:52:00,20664.0,11.77,,,,
354,2013/04/10 15:53:00,21019.9,11.78,,,,
355,2013/04/10 15:54:00,20691.3,11.77,,,,
356,2013/04/10 15:55:00,20721.9,11.78,,,,
357,2013/04/10 15:56:00,20729.9,11.76,,,,
358,2013/04/10 15:57:00,20548.4,11.76,,,,
359,2013/04/10 15:58:00,20517.9,11.77,,,,
360,2013/04/10 15:59:00,20636.7,11.77,,,,
361,2013/04/10 16:00:00,20694.5,11.76,,,,
362,2013/04/10 16:01:00,20554.8,11.77,,,,
363,2013/04/10 16:02:00,20601.4,11.76,,,,
364,2013/04/10 16:03:00,20603.0,11.73,,,,
365,2013/04/10 16:04:00,20412.1,11.73,,,,
366,2013/04/10 16:05:00,20452.2,11.74,,,,
367,2013/04/10 16:06:00,20424.9,11.72,,,,
368,2013/04/10 16:07:00,20196.2,11.74,,,,
369,2013/04/10 16:08:00,20239.3,11.74,,,,
370,2013/04/10 16:09:00,19918.8,11.73,,,,
371,2013/04/10 16:10:00,19890.1,11.73,,,,
372,2013/04/10 16:11:00,19853.6,11.72,,,,
373,2013/04/10 16:12:00,19863.1,11.74,,,,
374,2013/04/10 16:13:00,20028.7,11.72,,,,
375,2013/04/10 16:14:00,19718.6,11.72,,,,
376,2013/04/10 16:15:00,19713.8,11.73,,,,
377,2013/04/10 16:16:00,19636.1,11.72,,,,
378,2013/04/10 16:17:00,19560.1,11.70,,,,
379,2013/04/10 16:18:00,19639.3,11.73,,,,
380,2013/04/10 16:19:00,19612.3,11.72,,,,
381,2013/04/10 16:20:00,19544.3,11.72,,,,
382,2013/04/10 16:21:00,19504.7,11.73,,,,
383,2013/04/10 16:22:00,19359.4,11.70,,,,
384,2013/04/10 16:23:00,19283.7,11.70,,,,
385,2013/04/10 16:24:00,19201.8,11.69,,,,
386,2013/04/10 16:25:00,19239.6,11.70,,,,
387,2013/04/10 16:26:00,19184.5,11.69,,,,
388,2013/04/10 16:27:00,19085.4,11.68,,,,
389,2013/04/10 16:28:00,19038.3,11.68,,,,
390,2013/04/10 16:29:00,18986.6,11.68,,,,
391,2013/04/10 16:30:00,18903.5,11.66,,,,
392,2013/04/10 16:31:00,18798.7,11.68,,,,
393,2013/04/10 16:32:00,18485.5,11.65,,,,
394,2013/04/10 16:33:00,18653.6,11.68,,,,
395,2013/04/10 16:34:00,18389.3,11.66,,,,
396,2013/04/10 16:35:00,18470.0,11.64,,,,
397,2013/04/10 16:36:00,18200.5,11.65,,,,
398,2013/04/10 16:37:00,18313.4,11.65,,,,
399,2013/04/10 16:38:00,18417.2,11.66,,,,
400,2013/04/10 16:39:00,18132.6,11.65,,,,
401,2013/04/10 16:40:00,17917.2,11.65,,,,
402,2013/04/10 16:41:00,18765.9,11.69,,,,
403,2013/04/10 16:42:00,18256.2,11.66,,,,
404,2013/04/10 16:43:00,18908.2,11.72,,,,
405,2013/04/10 16:44:00,18945.8,11.72,,,,
406,2013/04/10 16:45:00,19522.1,11.72,,,,
407,2013/04/10 16:46:00,20287.3,11.76,,,,
408,2013/04/10 16:47:00,18456.0,11.69,,,,
409,2013/04/10 16:48:00,21609.1,11.80,,,,
410,2013/04/10 16:49:00,24088.9,11.84,,,,
411,2013/04/10 16:50:00,24444.2,11.85,,,,
412,2013/04/10 16:51:00,22976.9,11.84,,,,
413,2013/04/10 16:52:00,25707.0,11.87,,,,
414,2013/04/10 16:53:00,23542.6,11.84,,,,
415,2013/04/10 16:54:00,19579.1,11.70,,,,
416,2013/04/10 16:55:00,23507.7,11.81,,,,
417,2013/04/10 16:56:00,19110.6,11.68,,,,
418,2013/04/10 16:57:00,22148.3,11.74,,,,
419,2013/04/10 16:58:00,21134.5,11.74,,,,
420,2013/04/10 16:59:00,22127.1,11.74,,,,
421,2013/04/10 17:00:00,19958.6,11.66,,,,
422,2013/04/10 17:01:00,20022.3,11.68,,,,
423,2013/04/10 17:02:00,19809.1,11.64,,,,
424,2013/04/10 17:03:00,20041.4,11.62,,,,
425,2013/04/10 17:04:00,19690.0,11.58,,,,
426,2013/04/10 17:05:00,19910.8,11.60,,,,
427,2013/04/10 17:06:00,20404.1,11.58,,,,
428,2013/04/10 17:07:00,21147.4,11.60,,,,
429,2013/04/10 17:08:00,20402.5,11.56,,,,
430,2013/04/10 17:09:00,20765.3,11.57,,,,
431,2013/04/10 17:10:00,20847.4,11.54,,,,
432,2013/04/10 17:11:00,20958.6,11.54,,,,
433,2013/04/10 17:12:00,21045.7,11.56,,,,
434,2013/04/10 17:13:00,21714.8,11.57,,,,
435,2013/04/10 17:14:00,21599.4,11.56,,,,
436,2013/04/10 17:15:00,21570.2,11.53,,,,
437,2013/04/10 17:16:00,21882.4,11.52,,,,
438,2013/04/10 17:17:00,22027.5,11.52,,,,
439,2013/04/10 17:18:00,23175.0,11.57,,,,
440,2013/04/10 17:19:00,23614.0,11.61,,,,
441,2013/04/10 17:20:00,22378.9,11.56,,,,
442,2013/04/10 17:21:00,25461.5,11.77,,,,
443,2013/04/10 17:22:00,24614.2,11.72,,,,
444,2013/04/10 17:23:00,26214.5,11.84,,,,
445,2013/04/10 17:24:00,24068.8,11.73,,,,
446,2013/04/10 17:25:00,25225.8,11.69,,,,
447,2013/04/10 17:26:00,25941.8,11.74,,,,
448,2013/04/10 17:27:00,25278.7,11.69,,,,
449,2013/04/10 17:28:00,24991.2,11.68,,,,
450,2013/04/10 17:29:00,26059.7,11.72,,,,
451,2013/04/10 17:30:00,26212.7,11.73,,,,
452,2013/04/10 17:31:00,25465.0,11.73,,,,
453,2013/04/10 17:32:00,25033.6,11.70,,,,
454,2013/04/10 17:33:00,24573.7,11.68,,,,
455,2013/04/10 17:34:00,25108.4,11.68,,,,
456,2013/04/10 17:35:00,25208.8,11.68,,,,
457,2013/04/10 17:36:00,25657.1,11.68,,,,
458,2013/04/10 17:37:00,24340.1,11.65,,,,
459,2013/04/10 17:38:00,27391.6,11.73,,,,
460,2013/04/10 17:39:00,25360.6,11.64,,,,
461,2013/04/10 17:40:00,25751.8,11.68,,,,
462,2013/04/10 17:41:00,27780.9,11.72,,,,
463,2013/04/10 17:42:00,25820.8,11.64,,,,
464,2013/04/10 17:43:00,27269.0,11.70,,,,
465,2013/04/10 17:44:00,27211.5,11.69,,,,
466,2013/04/10 17:45:00,27658.4,11.72,,,,
467,2013/04/10 17:46:00,27848.8,11.73,,,,
468,2013/04/10 17:47:00,27182.7,11.68,,,,
469,2013/04/10 17:48:00,27442.2,11.69,,,,
470,2013/04/10 17:49:00,27249.2,11.68,,,,
471,2013/04/10 17:50:00,27057.4,11.68,,,,
472,2013/04/10 17:51:00,26804.8,11.65,,,,
473,2013/04/10 17:52:00,27089.6,11.68,,,,
474,2013/04/10 17:53:00,27112.9,11.68,,,,
475,2013/04/10 17:54:00,26709.2,11.64,,,,
476,2013/04/10 17:55:00,27366.3,11.69,,,,
477,2013/04/10 17:56:00,27283.4,11.74,,,,
478,2013/04/10 17:57:00,26886.4,11.66,,,,
479,2013/04/10 17:58:00,26448.7,11.62,,,,
480,2013/04/10 17:59:00,26749.9,11.66,,,,
481,2013/04/10 18:00:00,26431.2,11.57,,,,
482,2013/04/10 18:01:00,26682.8,11.66,,,,
483,2013/04/10 18:02:00,26280.7,11.68,,,,
484,2013/04/10 18:03:00,26466.3,11.76,,,,
485,2013/04/10 18:04:00,27856.2,12.01,,,,
486,2013/04/10 18:05:00,27427.7,11.95,,,,
487,2013/04/10 18:06:00,27389.8,11.93,,,,
488,2013/04/10 18:07:00,27028.9,11.91,,,,
489,2013/04/10 18:08:00,26767.6,11.91,,,,
490,2013/04/10 18:09:00,26658.0,11.84,,,,
491,2013/04/10 18:10:00,26177.9,11.73,,,,
492,2013/04/10 18:11:00,25815.6,11.64,,,,
493,2013/04/10 18:12:00,25794.9,11.64,,,,
494,2013/04/10 18:13:00,25850.1,11.61,,,,
495,2013/04/10 18:14:00,25843.2,11.61,,,,
496,2013/04/10 18:15:00,26016.3,11.64,,,,
497,2013/04/10 18:16:00,25889.9,11.64,,,,
498,2013/04/10 18:17:00,26130.9,11.64,,,,
499,2013/04/10 18:18:00,26082.2,11.61,,,,
500,2013/04/10 18:19:00,26068.3,11.60,,,,
